"bird_ID","date","bird_played","key_pecked"
"bl26pi26","11/15/2017","pi183y24_UD",2
"bl26pi26","11/16/2017","bkor_UD",2
"bl26pi26","11/16/2017","g32b89_UD",2
"bl26pi26","11/20/2017","bl11pu3_UD",2
"bl26pi26","11/20/2017","bl43p196_UD",2
"bl26pi26","11/29/2017","bl4b13_UD",2
"bl26pi26","11/29/2017","r16y36",2
"bl26pi26","11/30/2017","bkor_UD",2
"bl26pi26","12/1/2017","bkor_UD",2
"bl26pi26","12/1/2017","bl43p196_UD",2
"bl26pi26","12/4/2017","bl11pu3_UD",2
"bl26pi26","12/4/2017","pi183y24_UD",2
"bl26pi26","12/5/2017","blk17_UD",2
"bl26pi26","12/5/2017","g32b89_UD",2
"bl27","3/12/2018","bl62gr62_UD",2
"bl27","3/13/2018","p38y2_FD",2
"bl27","3/13/2018","p38y2_UD",2
"bl27","3/14/2018","p77y27_FD",2
"bl27","3/14/2018","p77y27_UD",2
"bl27","3/15/2018","w34r14_FD",2
"bl27","3/15/2018","w34r14_UD",2
"bl27","3/16/2018","p77y27_FD",2
"bl27","3/16/2018","p77y27_UD",2
"bl27","3/17/2018","p77y27_FD",2
"bl27","3/17/2018","p77y27_UD",2
"bl27","3/23/2018","bl62gr62_FD",2
"bl27","3/23/2018","bl62gr62_UD",2
"bl27","3/24/2018","p77y27_FD",2
"bl27","3/24/2018","p77y27_UD",2
"bl27","3/26/2018","p38y2_FD",2
"bl27","3/26/2018","p38y2_UD",2
"bl27","3/27/2018","w34r14_FD",2
"bl27","3/27/2018","w34r14_UD",2
"bl27pi44","1/10/2019","bl33ye35_FD",2
"bl27pi44","1/14/2019","bkor_FD",2
"bl27pi44","1/14/2019","bkor_UD",2
"bl27pi44","1/15/2019","bl33ye35_FD",2
"bl27pi44","1/15/2019","bl33ye35_UD",2
"bl27pi44","1/16/2019","bl33ye35_FD",2
"bl27pi44","1/16/2019","bl65wh75_FD",2
"bl27pi44","1/17/2019","bl65wh75_FD",2
"bl27pi44","1/18/2019","pu35pu36_UD",2
"bl27pi44","1/18/2019","y40b7_UD",2
"bl27pi44","1/24/2019","bl33ye35_FD",2
"bl27pi44","1/24/2019","bl65wh75_FD",2
"bl27pi44","1/25/2019","bl33ye35_FD",2
"bl27pi44","1/8/2019","bl11pu3_UD",2
"bl27pi44","1/8/2019","bl43p196_UD",2
"bl27pi44","1/9/2019","bl11pu3_UD",2
"bl27pi44","12/10/2018","bl100pu80_FD",2
"bl27pi44","12/10/2018","bl33ye35_FD",2
"bl27pi44","12/12/2018","bl17bl57_UD",2
"bl27pi44","12/12/2018","bl32gy22_UD",2
"bl27pi44","12/13/2018","bl33ye35_FD",2
"bl27pi44","12/13/2018","pu21pu22_UD",2
"bl27pi44","12/3/2018","pu35pu36_UD",2
"bl27pi44","12/3/2018","y40b7_UD",2
"bl27pi44","12/5/2018","blk17_FD",2
"bl27pi44","12/5/2018","blk17_UD",2
"bl27pi44","12/7/2018","bl33ye35_FD",2
"bl30ye82","10/10/2019","bl61or11_FD",2
"bl30ye82","10/10/2019","bl74gy24_FD",2
"bl30ye82","10/11/2019","bl61or11_FD",2
"bl30ye82","10/11/2019","bl74gy24_FD",2
"bl30ye82","10/3/2019","bl61or11_UD",2
"bl30ye82","8/23/2019","yelred_FD",2
"bl30ye82","8/23/2019","yelred_UD",2
"bl30ye82","8/26/2019","bl11pu3_UD",2
"bl30ye82","8/26/2019","bl63bk93_FD",2
"bl30ye82","8/26/2019","bl90or19_FD",2
"bl30ye82","8/26/2019","g32b89_UD",2
"bl30ye82","8/27/2019","bl61or11_FD",2
"bl30ye82","8/27/2019","bl74gy24_FD",2
"bl30ye82","8/28/2019","bkor_FD",2
"bl30ye82","8/28/2019","bkor_UD",2
"bl30ye82","8/28/2019","pu35pu36_UD",2
"bl30ye82","8/28/2019","y40b7_UD",2
"bl30ye82","8/29/2019","pu35pu36_UD",2
"bl30ye82","8/29/2019","y40b7_UD",2
"bl31b59","2/12/2018","test",2
"bl31b59","2/13/2018","fatsyllables",2
"bl31b59","2/13/2018","oldsyllables",2
"bl31b59","2/15/2018","fatsyllables",2
